date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2012-02-25,9,3,0.0,8.7,3,19,07:30 AM,09:27 PM,06:33 AM,05:22 PM,3,3,7,3,37,23,77,0.0,1016,9,10,303,23,budapest
2012-02-26,8,1,0.0,8.7,2,27,07:55 AM,10:29 PM,06:31 AM,05:23 PM,-0,-0,4,-0,33,18,75,0.0,1014,8,10,317,19,budapest
2012-02-27,3,-1,0.0,8.7,2,34,08:22 AM,11:31 PM,06:29 AM,05:25 PM,-6,-3,1,-3,23,8,60,0.0,1022,3,10,333,16,budapest
2012-02-28,1,-2,1.7,4.1,1,42,08:54 AM,No moonset,06:27 AM,05:26 PM,-3,-4,-0,-4,16,79,84,3.7,1020,1,7,269,10,budapest
2012-02-29,10,4,0.0,8.7,3,49,09:31 AM,12:29 AM,06:25 AM,05:28 PM,3,2,6,2,37,31,81,0.1,1015,10,10,330,21,budapest
2012-03-01,10,1,0.0,8.7,3,55,10:15 AM,01:25 AM,06:23 AM,05:29 PM,3,5,6,5,12,26,81,0.0,1024,10,10,241,7,budapest
2012-03-02,12,4,0.0,8.7,3,62,11:07 AM,02:16 AM,06:22 AM,05:31 PM,5,5,8,5,28,36,83,0.0,1021,12,9,313,17,budapest
2012-03-03,9,1,0.0,8.7,2,69,12:06 PM,03:01 AM,06:20 AM,05:32 PM,-0,3,5,3,17,9,71,0.0,1025,9,10,328,10,budapest
2012-03-04,7,-0,0.0,8.7,2,77,01:12 PM,03:41 AM,06:18 AM,05:34 PM,-4,2,3,2,10,29,60,0.0,1024,7,10,117,6,budapest
2012-03-05,6,-1,0.0,8.7,2,84,02:22 PM,04:15 AM,06:16 AM,05:35 PM,-4,1,3,1,12,13,62,0.0,1022,6,10,111,8,budapest
2012-03-06,4,-2,0.0,8.7,2,91,03:37 PM,04:46 AM,06:14 AM,05:37 PM,-7,-2,1,-2,15,20,55,0.0,1026,4,10,118,10,budapest
2012-03-07,2,-4,0.0,8.7,2,98,04:52 PM,05:14 AM,06:12 AM,05:38 PM,-11,-2,0,-2,11,19,44,0.0,1030,2,10,139,8,budapest
2012-03-08,3,-3,0.0,5.7,1,100,06:10 PM,05:41 AM,06:10 AM,05:40 PM,-10,-2,0,-2,12,64,45,0.0,1025,3,10,138,7,budapest
2012-03-09,7,-1,0.0,8.7,2,87,07:30 PM,06:08 AM,06:08 AM,05:41 PM,-4,1,3,1,12,33,61,0.0,1034,7,10,333,7,budapest
2012-03-10,9,-0,0.0,8.7,2,80,08:49 PM,06:36 AM,06:06 AM,05:43 PM,-3,3,5,3,11,10,60,0.0,1034,9,10,242,6,budapest
2012-03-11,10,1,0.0,7.2,3,73,10:08 PM,07:09 AM,06:04 AM,05:44 PM,-1,1,5,1,32,28,66,0.0,1022,10,10,300,20,budapest
2012-03-12,10,1,0.0,8.7,3,65,11:24 PM,07:46 AM,06:02 AM,05:45 PM,-2,2,5,2,26,22,62,0.0,1021,10,10,342,16,budapest
2012-03-13,12,2,0.0,11.5,3,58,No moonrise,08:31 AM,06:00 AM,05:47 PM,3,5,7,5,16,25,76,0.0,1025,12,10,324,10,budapest
2012-03-14,12,3,0.0,10.2,3,51,12:33 AM,09:24 AM,05:58 AM,05:48 PM,2,4,7,4,30,20,71,0.0,1025,12,10,320,19,budapest
2012-03-15,12,2,0.0,11.6,3,43,01:33 AM,10:24 AM,05:56 AM,05:50 PM,1,5,7,5,20,12,67,0.0,1028,12,10,320,12,budapest
2012-03-16,15,1,0.0,11.6,3,36,02:21 AM,11:30 AM,05:54 AM,05:51 PM,3,10,10,10,10,3,65,0.0,1027,15,10,198,6,budapest
2012-03-17,19,5,0.0,11.6,4,29,03:02 AM,12:38 PM,05:52 AM,05:53 PM,3,11,12,11,20,5,57,0.0,1022,19,10,194,12,budapest
2012-03-18,19,7,0.0,11.6,4,22,03:35 AM,01:48 PM,05:50 AM,05:54 PM,5,12,13,12,27,4,59,0.0,1019,19,10,221,17,budapest
2012-03-19,16,8,0.0,11.6,4,14,04:02 AM,02:55 PM,05:48 AM,05:55 PM,5,11,12,11,23,8,64,0.0,1023,16,10,279,15,budapest
2012-03-20,14,5,0.0,11.6,3,7,04:27 AM,04:02 PM,05:46 AM,05:57 PM,-1,9,10,9,17,11,50,0.0,1034,14,10,318,10,budapest
2012-03-21,17,5,0.0,11.6,4,0,04:50 AM,05:07 PM,05:44 AM,05:58 PM,-1,11,12,11,20,2,42,0.0,1034,17,10,307,12,budapest
2012-03-22,18,7,0.0,12.6,4,0,05:12 AM,06:11 PM,05:42 AM,06:00 PM,5,14,14,14,10,4,55,0.0,1031,18,10,167,6,budapest
2012-03-23,20,8,0.0,12.6,4,0,05:35 AM,07:15 PM,05:40 AM,06:01 PM,4,13,13,13,9,16,57,0.0,1026,20,10,145,5,budapest
2012-03-24,20,8,0.0,12.6,4,7,05:58 AM,08:17 PM,05:38 AM,06:02 PM,3,15,15,15,9,12,47,0.0,1023,20,10,237,6,budapest
2012-03-25,20,7,0.0,12.7,4,14,06:24 AM,09:20 PM,05:36 AM,06:04 PM,3,14,14,14,21,5,49,0.0,1023,20,10,289,13,budapest
2012-03-26,15,7,0.0,12.7,4,22,06:55 AM,10:19 PM,05:34 AM,06:05 PM,0,10,11,10,15,15,50,0.0,1028,15,10,247,9,budapest
2012-03-27,15,3,0.0,12.8,3,29,07:30 AM,11:16 PM,05:32 AM,06:07 PM,-2,9,10,9,24,12,43,0.0,1026,15,10,274,16,budapest
2012-03-28,18,6,0.0,12.8,4,36,08:11 AM,No moonset,05:30 AM,06:08 PM,5,11,13,11,24,13,61,0.0,1022,18,10,306,14,budapest
2012-03-29,16,7,0.0,12.8,4,44,09:00 AM,12:08 AM,05:28 AM,06:09 PM,3,10,12,10,35,38,55,0.1,1011,16,10,298,24,budapest
2012-03-30,12,6,0.0,12.9,3,51,09:55 AM,12:54 AM,05:26 AM,06:11 PM,1,5,9,5,35,49,59,0.6,1007,12,9,307,25,budapest
2012-03-31,13,6,0.0,10.6,2,55,10:56 AM,01:36 AM,05:24 AM,06:12 PM,3,6,10,6,40,64,65,0.0,1003,13,10,295,28,budapest
2012-04-01,8,0,0.0,12.9,2,68,12:02 PM,02:11 AM,05:22 AM,06:14 PM,-5,0,4,0,30,10,51,0.0,1012,8,10,305,21,budapest
2012-04-02,14,1,0.0,13.0,3,75,01:12 PM,02:43 AM,05:20 AM,06:15 PM,-4,5,8,5,26,20,43,0.0,1012,14,10,231,17,budapest
2012-04-03,19,5,0.0,13.0,4,83,02:25 PM,03:11 AM,05:18 AM,06:16 PM,4,11,12,11,22,10,59,0.0,1008,19,10,208,13,budapest
2012-04-04,22,9,0.0,13.0,5,91,03:42 PM,03:39 AM,05:16 AM,06:18 PM,8,15,16,15,23,28,66,0.2,1008,22,10,210,15,budapest
2012-04-05,23,10,0.0,13.1,5,98,05:00 PM,04:05 AM,05:14 AM,06:19 PM,9,16,17,16,14,21,65,0.1,1009,23,10,174,8,budapest
2012-04-06,19,8,0.0,13.1,4,100,06:20 PM,04:33 AM,05:12 AM,06:21 PM,8,12,13,12,18,35,74,0.1,1006,19,9,196,13,budapest
2012-04-07,14,6,0.0,10.7,3,87,07:42 PM,05:04 AM,05:10 AM,06:22 PM,5,8,10,8,18,45,74,0.5,1002,14,9,281,14,budapest
2012-04-08,8,2,0.1,13.2,2,79,09:02 PM,05:41 AM,05:08 AM,06:23 PM,-4,1,5,1,27,30,54,0.1,1005,8,10,326,21,budapest
2012-04-09,7,-2,0.0,13.2,2,72,10:17 PM,06:23 AM,05:06 AM,06:25 PM,-7,2,4,2,12,15,46,0.0,1013,7,10,252,8,budapest
2012-04-10,11,-1,0.0,13.2,3,64,11:23 PM,07:15 AM,05:04 AM,06:26 PM,-5,3,5,3,18,35,47,0.0,1012,11,10,173,12,budapest
2012-04-11,16,3,0.0,10.8,2,57,No moonrise,08:15 AM,05:02 AM,06:28 PM,3,8,10,8,23,57,66,0.0,1004,16,10,161,14,budapest
2012-04-12,12,5,0.0,12.0,2,49,12:17 AM,09:22 AM,05:00 AM,06:29 PM,5,8,9,8,17,54,75,0.4,1003,12,9,218,12,budapest
2012-04-13,17,3,0.0,10.9,3,42,01:01 AM,10:31 AM,04:58 AM,06:30 PM,6,11,11,11,11,60,71,0.0,1004,17,10,149,7,budapest
2012-04-14,13,9,0.0,8.6,3,34,01:37 AM,11:40 AM,04:57 AM,06:32 PM,7,9,11,9,16,94,81,0.0,997,13,10,35,12,budapest
2012-04-15,16,8,0.0,11.0,3,26,02:06 AM,12:48 PM,04:55 AM,06:33 PM,8,12,12,12,13,73,79,0.5,997,16,10,274,9,budapest
2012-04-16,12,6,0.0,8.6,2,19,02:31 AM,01:55 PM,04:53 AM,06:35 PM,6,7,9,7,20,74,81,0.0,1004,12,8,285,15,budapest
2012-04-17,13,7,0.0,8.7,2,11,02:55 AM,02:59 PM,04:51 AM,06:36 PM,4,7,9,7,15,82,73,0.2,1009,13,9,287,12,budapest
2012-04-18,15,4,0.0,13.9,3,4,03:17 AM,04:03 PM,04:49 AM,06:38 PM,2,9,9,9,8,50,61,0.0,1002,15,10,91,5,budapest
2012-04-19,16,4,0.0,13.9,4,0,03:39 AM,05:06 PM,04:47 AM,06:39 PM,5,10,11,10,14,32,69,0.0,997,16,10,210,9,budapest
2012-04-20,18,6,0.0,14.0,4,0,04:02 AM,06:09 PM,04:45 AM,06:40 PM,7,11,12,11,16,25,73,0.8,999,18,8,202,11,budapest
2012-04-21,16,9,0.0,12.2,4,0,04:28 AM,07:11 PM,04:43 AM,06:42 PM,8,11,12,11,15,50,78,0.7,1005,16,8,268,10,budapest
2012-04-22,17,7,0.0,11.1,4,3,04:57 AM,08:11 PM,04:42 AM,06:43 PM,7,11,12,11,18,54,76,1.0,1008,17,10,229,12,budapest
2012-04-23,16,5,0.0,13.4,4,11,05:31 AM,09:09 PM,04:40 AM,06:45 PM,6,10,11,10,15,53,74,1.0,1010,16,8,228,10,budapest
2012-04-24,19,8,0.0,11.1,3,19,06:10 AM,10:02 PM,04:38 AM,06:46 PM,9,12,13,12,20,67,81,4.7,1005,19,7,184,14,budapest
2012-04-25,17,9,0.0,12.2,4,26,06:56 AM,10:50 PM,04:36 AM,06:47 PM,7,11,12,11,19,49,74,0.6,1010,17,8,278,12,budapest
2012-04-26,20,7,0.0,14.1,4,34,07:48 AM,11:33 PM,04:35 AM,06:49 PM,9,13,14,13,25,12,71,0.0,1016,20,10,177,15,budapest
2012-04-27,23,9,0.0,11.1,5,41,08:46 AM,No moonset,04:33 AM,06:50 PM,11,16,17,16,16,60,71,0.0,1019,23,10,123,10,budapest
2012-04-28,27,12,0.0,14.2,5,49,09:49 AM,12:09 AM,04:31 AM,06:52 PM,12,20,21,20,18,6,61,0.0,1022,27,10,143,11,budapest
2012-04-29,27,14,0.0,14.2,5,56,10:56 AM,12:42 AM,04:30 AM,06:53 PM,10,21,21,21,26,1,51,0.0,1018,27,10,171,16,budapest
2012-04-30,28,12,0.0,14.3,5,64,12:05 PM,01:11 AM,04:28 AM,06:54 PM,11,22,22,22,17,0,51,0.0,1016,28,10,149,11,budapest
2012-05-01,30,14,0.0,14.3,6,69,01:18 PM,01:38 AM,04:26 AM,06:56 PM,11,23,23,23,11,4,51,0.0,1015,30,10,161,7,budapest
2012-05-02,30,13,0.0,14.3,6,76,02:32 PM,02:03 AM,04:25 AM,06:57 PM,12,23,23,23,7,6,56,0.0,1012,30,10,171,5,budapest
2012-05-03,27,13,0.0,14.4,5,83,03:50 PM,02:30 AM,04:23 AM,06:59 PM,12,21,21,21,11,15,59,0.0,1007,27,10,286,6,budapest
2012-05-04,21,11,0.0,14.5,5,91,05:10 PM,02:59 AM,04:22 AM,07:00 PM,11,16,17,16,22,28,71,0.4,1006,21,10,249,15,budapest
2012-05-05,24,10,0.0,14.5,5,98,06:31 PM,03:33 AM,04:20 AM,07:01 PM,10,17,17,17,23,8,64,0.0,1007,24,10,223,15,budapest
2012-05-06,23,10,0.0,13.5,5,100,07:51 PM,04:12 AM,04:18 AM,07:03 PM,11,16,17,16,22,24,71,0.9,1010,23,10,228,14,budapest
2012-05-07,15,11,0.0,9.3,3,88,09:03 PM,05:00 AM,04:17 AM,07:04 PM,12,13,14,13,16,78,90,2.6,1014,15,9,314,10,budapest
2012-05-08,20,9,0.0,14.5,4,80,10:05 PM,05:58 AM,04:16 AM,07:05 PM,10,14,14,14,12,26,76,0.0,1018,20,9,227,8,budapest
2012-05-09,22,7,0.0,14.5,4,73,10:55 PM,07:04 AM,04:14 AM,07:07 PM,9,15,16,15,14,5,69,0.0,1020,22,9,138,8,budapest
2012-05-10,26,8,0.0,14.5,5,66,11:35 PM,08:15 AM,04:13 AM,07:08 PM,10,19,19,19,5,6,60,0.0,1024,26,10,238,3,budapest
2012-05-11,27,11,0.0,14.5,5,58,No moonrise,09:27 AM,04:11 AM,07:09 PM,12,21,21,21,8,6,59,0.0,1025,27,10,281,5,budapest
2012-05-12,27,12,0.0,14.5,5,51,12:08 AM,10:38 AM,04:10 AM,07:11 PM,12,20,20,20,20,32,62,0.0,1020,27,10,270,13,budapest
2012-05-13,15,9,0.0,13.5,4,44,12:35 AM,11:46 AM,04:09 AM,07:12 PM,6,10,11,10,17,60,71,3.1,1023,15,10,185,12,budapest
2012-05-14,13,7,0.0,10.4,2,37,01:00 AM,12:52 PM,04:08 AM,07:13 PM,5,8,10,8,22,70,71,0.4,1017,13,9,38,15,budapest
2012-05-15,17,7,0.0,12.5,4,29,01:22 AM,01:56 PM,04:06 AM,07:15 PM,7,11,12,11,11,50,75,0.0,1010,17,10,138,7,budapest
2012-05-16,18,9,0.0,14.5,4,22,01:44 AM,02:59 PM,04:05 AM,07:16 PM,7,12,13,12,21,30,67,0.0,1009,18,10,283,15,budapest
2012-05-17,15,6,0.0,14.5,4,15,02:07 AM,04:02 PM,04:04 AM,07:17 PM,3,9,11,9,27,34,61,0.0,1016,15,10,327,18,budapest
2012-05-18,18,7,0.0,14.5,4,8,02:32 AM,05:04 PM,04:03 AM,07:18 PM,5,12,13,12,7,26,61,0.0,1019,18,10,88,5,budapest
2012-05-19,21,5,0.0,14.5,4,0,03:00 AM,06:04 PM,04:02 AM,07:20 PM,10,15,16,15,7,5,73,0.0,1017,21,10,127,4,budapest
2012-05-20,25,8,0.0,14.5,5,0,03:32 AM,07:03 PM,04:01 AM,07:21 PM,13,19,20,19,10,5,70,0.0,1013,25,10,139,7,budapest
2012-05-21,26,14,0.0,14.5,5,0,04:09 AM,07:58 PM,04:00 AM,07:22 PM,14,20,21,20,22,15,71,0.0,1008,26,10,132,14,budapest
2012-05-22,24,14,0.0,13.6,5,7,04:53 AM,08:48 PM,03:59 AM,07:23 PM,15,19,20,19,17,44,82,7.2,1005,24,8,134,10,budapest
2012-05-23,25,14,0.0,14.5,5,14,05:44 AM,09:33 PM,03:58 AM,07:24 PM,15,20,21,20,21,22,76,0.6,1010,25,10,74,13,budapest
2012-05-24,25,14,0.0,14.5,5,21,06:40 AM,10:11 PM,03:57 AM,07:25 PM,14,20,20,20,26,19,68,3.9,1014,25,10,32,15,budapest
2012-05-25,21,13,0.0,14.5,5,29,07:42 AM,10:44 PM,03:56 AM,07:27 PM,9,17,17,17,27,13,61,0.0,1017,21,10,46,17,budapest
2012-05-26,21,9,0.0,14.5,5,36,08:46 AM,11:13 PM,03:55 AM,07:28 PM,8,15,16,15,18,20,61,0.0,1018,21,10,43,11,budapest
2012-05-27,21,9,0.0,14.5,5,43,09:54 AM,11:40 PM,03:54 AM,07:29 PM,8,15,16,15,14,19,62,0.0,1017,21,10,38,9,budapest
2012-05-28,19,8,0.0,12.6,3,50,11:03 AM,No moonset,03:53 AM,07:30 PM,10,14,15,14,14,47,76,3.4,1013,19,10,251,9,budapest
2012-05-29,21,9,0.0,11.7,4,58,12:14 PM,12:05 AM,03:53 AM,07:31 PM,11,15,16,15,11,46,79,1.0,1011,21,9,253,6,budapest
2012-05-30,24,12,0.0,14.5,5,65,01:28 PM,12:30 AM,03:52 AM,07:32 PM,13,18,19,18,21,14,74,0.0,1013,24,8,290,13,budapest
2012-05-31,24,12,0.0,14.5,5,69,02:44 PM,12:57 AM,03:51 AM,07:33 PM,12,19,19,19,17,20,69,0.0,1016,24,9,302,11,budapest
2012-06-01,21,12,0.0,13.6,5,83,04:03 PM,01:27 AM,03:51 AM,07:34 PM,12,16,17,16,24,37,78,1.5,1012,21,10,278,16,budapest
2012-06-02,19,9,0.0,13.6,4,90,05:22 PM,02:03 AM,03:50 AM,07:34 PM,11,15,15,15,14,32,77,0.0,1016,19,10,252,9,budapest
2012-06-03,27,12,0.0,13.6,5,98,06:38 PM,02:45 AM,03:49 AM,07:35 PM,16,20,21,20,22,31,79,1.6,1011,27,9,205,13,budapest
2012-06-04,26,15,0.0,13.6,6,100,07:46 PM,03:39 AM,03:49 AM,07:36 PM,16,21,21,21,18,34,75,0.0,1008,26,9,264,12,budapest
2012-06-05,18,9,0.0,12.7,4,87,08:43 PM,04:41 AM,03:48 AM,07:37 PM,11,14,14,14,29,59,82,1.5,1010,18,8,308,20,budapest
2012-06-06,21,7,0.0,14.5,4,80,09:29 PM,05:52 AM,03:48 AM,07:38 PM,10,14,15,14,16,23,75,0.0,1013,21,9,266,10,budapest
2012-06-07,25,13,0.0,14.5,5,72,10:06 PM,07:06 AM,03:48 AM,07:39 PM,15,20,20,20,13,24,75,0.0,1011,25,10,231,8,budapest
2012-06-08,27,15,0.0,14.5,6,65,10:36 PM,08:19 AM,03:47 AM,07:39 PM,17,22,23,22,16,11,76,0.0,1010,27,9,211,9,budapest
2012-06-09,28,16,0.0,13.6,6,57,11:03 PM,09:31 AM,03:47 AM,07:40 PM,17,22,22,22,16,29,77,0.0,1013,28,9,296,10,budapest
2012-06-10,24,13,0.0,14.5,5,50,11:26 PM,10:39 AM,03:47 AM,07:41 PM,16,20,21,20,12,37,81,0.0,1010,24,8,153,7,budapest
2012-06-11,21,13,0.0,11.8,4,42,11:49 PM,11:46 AM,03:46 AM,07:41 PM,15,18,18,18,14,56,84,0.9,1005,21,9,242,9,budapest
2012-06-12,20,13,0.0,11.8,4,34,No moonrise,12:50 PM,03:46 AM,07:42 PM,15,17,17,17,15,47,88,3.3,1004,20,10,183,9,budapest
2012-06-13,19,11,0.0,12.7,4,27,12:11 AM,01:53 PM,03:46 AM,07:42 PM,13,15,15,15,24,62,85,1.0,1009,19,8,265,16,budapest
2012-06-14,22,11,0.0,13.6,5,19,12:35 AM,02:55 PM,03:46 AM,07:43 PM,12,17,17,17,18,31,77,0.0,1017,22,8,286,12,budapest
2012-06-15,24,10,0.0,14.5,5,12,01:02 AM,03:57 PM,03:46 AM,07:43 PM,13,19,20,19,10,10,71,0.0,1021,24,10,263,6,budapest
2012-06-16,28,13,0.0,14.5,6,4,01:33 AM,04:56 PM,03:46 AM,07:44 PM,16,23,23,23,13,3,69,0.0,1022,28,10,180,8,budapest
2012-06-17,30,14,0.0,14.5,6,0,02:08 AM,05:53 PM,03:46 AM,07:44 PM,18,25,26,25,10,0,69,0.0,1020,30,10,131,6,budapest
2012-06-18,31,17,0.0,14.5,6,0,02:50 AM,06:45 PM,03:46 AM,07:44 PM,19,28,28,26,13,1,66,0.0,1019,31,10,135,8,budapest
2012-06-19,31,15,0.0,14.5,6,0,03:39 AM,07:31 PM,03:46 AM,07:45 PM,18,27,27,26,10,4,64,0.0,1017,31,10,157,7,budapest
2012-06-20,32,20,0.0,14.5,7,3,04:33 AM,08:12 PM,03:46 AM,07:45 PM,18,27,27,26,15,10,63,0.0,1013,32,10,141,10,budapest
2012-06-21,32,20,0.0,14.5,7,11,05:34 AM,08:47 PM,03:47 AM,07:45 PM,20,29,29,27,11,10,67,2.0,1009,32,10,213,7,budapest
2012-06-22,28,19,0.0,13.6,6,18,06:38 AM,09:18 PM,03:47 AM,07:45 PM,19,26,26,24,17,28,75,6.4,1013,28,10,290,11,budapest
2012-06-23,27,16,0.0,14.5,6,26,07:46 AM,09:45 PM,03:47 AM,07:45 PM,16,23,24,23,13,8,70,0.0,1021,27,9,223,8,budapest
2012-06-24,28,14,0.0,14.5,6,33,08:54 AM,10:10 PM,03:47 AM,07:45 PM,14,23,23,23,12,11,61,0.0,1018,28,10,120,7,budapest
2012-06-25,24,15,0.0,12.7,5,41,10:03 AM,10:35 PM,03:48 AM,07:45 PM,15,19,19,19,16,47,79,1.2,1013,24,10,300,10,budapest
2012-06-26,22,11,0.0,14.5,5,48,11:15 AM,11:00 PM,03:48 AM,07:45 PM,11,17,18,17,22,13,70,0.0,1018,22,10,299,15,budapest
2012-06-27,23,12,0.0,14.5,5,56,12:28 PM,11:28 PM,03:49 AM,07:45 PM,11,18,19,18,16,12,66,0.0,1019,23,10,297,11,budapest
2012-06-28,27,14,0.0,14.5,6,63,01:43 PM,12:00 AM,03:49 AM,07:45 PM,15,21,22,21,13,27,72,0.1,1014,27,10,251,9,budapest
2012-06-29,30,15,0.0,14.5,6,71,03:00 PM,No moonset,03:50 AM,07:45 PM,18,24,24,23,16,15,74,0.0,1014,30,9,111,10,budapest
2012-06-30,33,18,0.0,14.5,7,78,04:15 PM,12:38 AM,03:50 AM,07:45 PM,20,29,29,27,15,4,68,0.1,1014,33,9,126,9,budapest
2012-07-01,34,19,0.0,14.5,7,83,05:26 PM,01:24 AM,03:51 AM,07:45 PM,20,32,32,29,15,1,63,0.0,1015,34,10,123,9,budapest
2012-07-02,34,21,0.0,14.5,7,90,06:27 PM,02:21 AM,03:51 AM,07:44 PM,19,31,31,29,13,6,60,0.1,1016,34,10,117,8,budapest
2012-07-03,33,20,0.0,14.5,7,97,07:19 PM,03:27 AM,03:52 AM,07:44 PM,17,29,29,27,16,6,58,0.1,1014,33,10,165,10,budapest
2012-07-04,33,17,0.0,14.5,7,100,08:01 PM,04:39 AM,03:53 AM,07:44 PM,16,27,27,26,6,9,58,0.0,1012,33,10,165,4,budapest
2012-07-05,34,19,0.0,14.5,7,88,08:35 PM,05:55 AM,03:53 AM,07:43 PM,18,30,30,29,10,6,56,0.0,1011,34,10,99,7,budapest
2012-07-06,34,20,0.0,14.5,7,81,09:04 PM,07:09 AM,03:54 AM,07:43 PM,18,31,31,29,13,10,56,0.7,1010,34,10,113,8,budapest
2012-07-07,32,18,0.0,14.5,7,73,09:29 PM,08:20 AM,03:55 AM,07:42 PM,19,30,30,28,10,8,61,0.0,1011,32,10,146,6,budapest
2012-07-08,33,20,0.0,14.5,7,66,09:53 PM,09:30 AM,03:56 AM,07:42 PM,19,29,29,27,15,14,66,1.0,1010,33,10,259,9,budapest
2012-07-09,32,20,0.0,14.5,7,59,10:15 PM,10:36 AM,03:57 AM,07:41 PM,18,28,28,26,16,10,65,1.6,1010,32,10,303,10,budapest
2012-07-10,30,18,0.0,14.5,6,52,10:39 PM,11:41 AM,03:57 AM,07:41 PM,16,25,25,24,11,10,61,1.2,1013,30,10,323,7,budapest
2012-07-11,30,16,0.0,14.5,6,44,11:05 PM,12:44 PM,03:58 AM,07:40 PM,16,25,25,25,9,16,64,0.0,1012,30,10,175,6,budapest
2012-07-12,26,17,0.0,14.5,6,37,11:34 PM,01:46 PM,03:59 AM,07:39 PM,14,21,21,21,21,39,67,2.7,1014,26,9,312,15,budapest
2012-07-13,25,13,0.0,14.5,5,30,No moonrise,02:46 PM,04:00 AM,07:39 PM,12,20,20,20,14,42,63,0.1,1013,25,10,231,10,budapest
2012-07-14,29,11,0.0,14.5,5,23,12:07 AM,03:44 PM,04:01 AM,07:38 PM,14,20,21,20,14,20,69,0.7,1010,29,10,184,9,budapest
2012-07-15,21,14,0.0,14.5,5,15,12:47 AM,04:38 PM,04:02 AM,07:37 PM,13,18,19,18,19,30,77,1.9,1013,21,10,320,11,budapest
2012-07-16,22,12,0.0,14.5,5,8,01:33 AM,05:27 PM,04:03 AM,07:36 PM,11,17,18,17,25,17,70,0.0,1020,22,10,307,17,budapest
2012-07-17,23,10,0.0,13.5,5,1,02:25 AM,06:10 PM,04:04 AM,07:35 PM,11,17,18,17,21,21,70,0.3,1022,23,10,286,14,budapest
2012-07-18,25,13,0.0,14.5,5,0,03:25 AM,06:48 PM,04:05 AM,07:34 PM,13,19,20,19,20,19,70,0.0,1019,25,10,284,13,budapest
2012-07-19,30,15,0.0,14.5,6,0,04:28 AM,07:21 PM,04:06 AM,07:33 PM,15,24,24,23,22,12,62,0.0,1012,30,10,218,14,budapest
2012-07-20,26,17,0.0,14.5,6,6,05:35 AM,07:50 PM,04:07 AM,07:32 PM,13,22,23,22,16,20,61,0.0,1014,26,10,210,10,budapest
2012-07-21,22,15,0.0,12.5,5,14,06:44 AM,08:16 PM,04:08 AM,07:31 PM,13,18,19,18,22,52,72,0.0,1015,22,9,338,15,budapest
2012-07-22,24,14,0.0,14.5,5,21,07:54 AM,08:41 PM,04:09 AM,07:30 PM,11,19,19,19,18,39,63,0.0,1019,24,10,102,11,budapest
2012-07-23,27,14,0.0,14.5,6,28,09:06 AM,09:06 PM,04:11 AM,07:29 PM,12,21,21,21,25,18,56,0.0,1022,27,10,38,16,budapest
2012-07-24,29,16,0.0,12.5,6,35,10:18 AM,09:33 PM,04:12 AM,07:28 PM,16,22,23,22,18,39,70,3.3,1019,29,10,59,11,budapest
2012-07-25,27,17,0.0,12.5,6,43,11:32 AM,10:03 PM,04:13 AM,07:27 PM,19,22,23,22,14,52,82,4.9,1014,27,10,127,10,budapest
2012-07-26,27,16,0.0,13.5,6,50,12:46 PM,10:37 PM,04:14 AM,07:26 PM,18,22,23,22,6,30,79,2.9,1014,27,10,285,4,budapest
2012-07-27,30,17,0.0,14.5,6,57,02:00 PM,11:20 PM,04:15 AM,07:24 PM,18,26,26,24,8,16,69,0.0,1014,30,10,264,4,budapest
2012-07-28,31,18,0.0,14.5,6,65,03:11 PM,No moonset,04:17 AM,07:23 PM,18,27,27,26,10,5,65,0.0,1012,31,10,163,6,budapest
2012-07-29,25,19,0.0,14.5,6,72,04:14 PM,12:10 AM,04:18 AM,07:22 PM,19,25,25,24,9,9,78,0.0,1011,25,10,175,6,budapest
2012-07-30,28,17,0.0,14.5,6,79,05:09 PM,01:10 AM,04:19 AM,07:20 PM,16,23,23,23,14,17,69,0.2,1015,28,9,332,9,budapest
2012-07-31,27,16,0.0,14.5,6,83,05:54 PM,02:18 AM,04:20 AM,07:19 PM,14,23,23,23,14,16,60,0.1,1017,27,10,327,8,budapest
2012-08-01,30,17,0.0,14.5,6,94,06:31 PM,03:32 AM,04:21 AM,07:18 PM,14,25,25,24,11,11,56,0.0,1016,30,10,75,6,budapest
2012-08-02,31,17,0.0,14.5,6,100,07:03 PM,04:46 AM,04:23 AM,07:16 PM,17,26,26,25,8,8,64,0.0,1015,31,10,102,5,budapest
2012-08-03,33,19,0.0,14.5,7,100,07:30 PM,05:59 AM,04:24 AM,07:15 PM,17,28,28,26,10,17,60,0.0,1014,33,10,203,6,budapest
2012-08-04,32,20,0.0,14.5,6,85,07:55 PM,07:10 AM,04:25 AM,07:13 PM,17,27,27,26,10,12,60,0.0,1014,32,10,270,6,budapest
2012-08-05,34,20,0.0,14.5,7,77,08:18 PM,08:18 AM,04:27 AM,07:12 PM,17,29,29,27,15,7,57,0.8,1012,34,10,140,10,budapest
2012-08-06,35,22,0.0,14.5,7,70,08:42 PM,09:25 AM,04:28 AM,07:10 PM,16,30,30,29,20,4,49,0.0,1012,35,10,203,12,budapest
